Overall: 
SDC: 13.560172638763424%
Benign: 43.751881963264076%
Crash: 42.6879453979725%
Breakdown: 
-- FI Index: 979, SDC: 0.0, Benign: 1.0, Crash: 0.0, Total FI: 7
-- FI Index: 1102, SDC: 1.0, Benign: 0.0, Crash: 0.0, Total FI: 1
-- FI Index: 990, SDC: 0.0, Benign: 1.0, Crash: 0.0, Total FI: 7
-- FI Index: 101, SDC: 0.25, Benign: 0.0, Crash: 0.75, Total FI: 8
-- FI Index: 1104, SDC: 1.0, Benign: 0.0, Crash: 0.0, Total FI: 1
-- FI Index: 1019, SDC: 0.1111111111111111, Benign: 0.8888888888888888, Crash: 0.0, Total FI: 18
-- FI Index: 999, SDC: 1.0, Benign: 0.0, Crash: 0.0, Total FI: 10
-- FI Index: 1001, SDC: 0.0625, Benign: 0.0, Crash: 0.9375, Total FI: 16
-- FI Index: 1002, SDC: 0.08695652173913043, Benign: 0.0, Crash: 0.9130434782608695, Total FI: 23
-- FI Index: 1003, SDC: 0.25, Benign: 0.1, Crash: 0.65, Total FI: 20
-- FI Index: 1004, SDC: 0.1, Benign: 0.1, Crash: 0.8, Total FI: 10
-- FI Index: 1005, SDC: 0.13636363636363635, Benign: 0.8636363636363636, Crash: 0.0, Total FI: 22
-- FI Index: 1006, SDC: 0.0, Benign: 0.0, Crash: 1.0, Total FI: 15
-- FI Index: 1007, SDC: 0.0, Benign: 0.125, Crash: 0.875, Total FI: 16
-- FI Index: 1008, SDC: 0.0, Benign: 0.2727272727272727, Crash: 0.7272727272727273, Total FI: 11
-- FI Index: 1009, SDC: 0.0, Benign: 1.0, Crash: 0.0, Total FI: 13
-- FI Index: 1010, SDC: 0.125, Benign: 0.875, Crash: 0.0, Total FI: 16
-- FI Index: 1107, SDC: 1.0, Benign: 0.0, Crash: 0.0, Total FI: 2
-- FI Index: 77, SDC: 0.1111111111111111, Benign: 0.0, Crash: 0.8888888888888888, Total FI: 9
-- FI Index: 596, SDC: 0.16666666666666666, Benign: 0.0, Crash: 0.8333333333333334, Total FI: 6
-- FI Index: 1023, SDC: 0.0, Benign: 0.13333333333333333, Crash: 0.8666666666666667, Total FI: 15
-- FI Index: 1020, SDC: 0.7222222222222222, Benign: 0.2777777777777778, Crash: 0.0, Total FI: 18
-- FI Index: 102, SDC: 0.2, Benign: 0.0, Crash: 0.8, Total FI: 5
-- FI Index: 85, SDC: 0.3333333333333333, Benign: 0.0, Crash: 0.6666666666666666, Total FI: 6
-- FI Index: 1125, SDC: 0.19444444444444445, Benign: 0.16666666666666666, Crash: 0.6388888888888888, Total FI: 36
